<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
PPX-TDG,1,20220530,160200,509.1000000,509.1000000,509.1000000,509.1000000
PPX-TDG,1,20220530,160700,509.4000000,509.4000000,509.4000000,509.4000000
PPX-TDG,1,20220530,160800,509.4000000,509.4000000,509.4000000,509.4000000
PPX-TDG,1,20220530,161000,508.8000000,508.8000000,508.8000000,508.8000000
PPX-TDG,1,20220530,161300,508.7000000,508.7000000,508.6000000,508.6000000
PPX-TDG,1,20220530,161500,508.5000000,508.5000000,508.5000000,508.5000000
PPX-TDG,1,20220530,161700,509.4000000,509.4000000,509.4000000,509.4000000
PPX-TDG,1,20220530,161900,509.0000000,509.0000000,509.0000000,509.0000000
PPX-TDG,1,20220530,162100,508.5000000,508.5000000,508.5000000,508.5000000
PPX-TDG,1,20220530,162400,508.5000000,508.5000000,508.5000000,508.5000000
PPX-TDG,1,20220530,162600,507.9000000,507.9000000,507.9000000,507.9000000
PPX-TDG,1,20220530,163400,507.4000000,507.4000000,507.4000000,507.4000000
PPX-TDG,1,20220530,163500,507.8000000,507.8000000,507.8000000,507.8000000
PPX-TDG,1,20220530,170000,507.5000000,507.5000000,507.5000000,507.5000000
PPX-TDG,1,20220530,170900,507.0000000,507.0000000,507.0000000,507.0000000
PPX-TDG,1,20220530,171500,507.0000000,507.0000000,507.0000000,507.0000000
PPX-TDG,1,20220530,173300,508.5000000,508.5000000,508.5000000,508.5000000
PPX-TDG,1,20220530,180200,507.6000000,507.6000000,507.6000000,507.6000000
PPX-TDG,1,20220530,181900,507.0000000,507.0000000,507.0000000,507.0000000
PPX-TDG,1,20220530,183500,507.9000000,507.9000000,507.9000000,507.9000000
PPX-TDG,1,20220530,184200,506.1000000,506.1000000,506.1000000,506.1000000
PPX-TDG,1,20220530,184500,506.3000000,506.3000000,506.3000000,506.3000000
PPX-TDG,1,20220530,192800,505.8000000,505.8000000,505.8000000,505.8000000
PPX-TDG,1,20220530,193600,506.8000000,506.8000000,506.8000000,506.8000000
PPX-TDG,1,20220530,194300,506.8000000,506.8000000,506.8000000,506.8000000
PPX-TDG,1,20220530,195000,506.5000000,506.5000000,506.5000000,506.5000000
PPX-TDG,1,20220530,203400,506.8000000,506.8000000,506.8000000,506.8000000
PPX-TDG,1,20220530,204000,506.8000000,506.8000000,506.8000000,506.8000000
PPX-TDG,1,20220530,204600,506.5000000,506.5000000,506.5000000,506.5000000
PPX-TDG,1,20220530,205000,507.4000000,507.4000000,507.4000000,507.4000000
PPX-TDG,1,20220530,211900,507.5000000,507.5000000,507.5000000,507.5000000
PPX-TDG,1,20220530,212400,508.3000000,508.3000000,508.3000000,508.3000000
PPX-TDG,1,20220530,214600,508.6000000,508.6000000,508.6000000,508.6000000
PPX-TDG,1,20220530,225200,508.5000000,508.5000000,508.5000000,508.5000000
PPX-TDG,1,20220530,230300,508.1000000,508.1000000,508.1000000,508.1000000
PPX-TDG,1,20220530,232700,508.1000000,508.1000000,508.1000000,508.1000000
PPX-TDG,1,20220531,090200,524.0000000,524.0000000,524.0000000,524.0000000
PPX-TDG,1,20220531,090400,515.0000000,515.0000000,515.0000000,515.0000000
PPX-TDG,1,20220531,090600,513.1000000,513.1000000,513.1000000,513.1000000
PPX-TDG,1,20220531,090800,513.1000000,513.1000000,512.9000000,512.9000000
PPX-TDG,1,20220531,091000,512.1000000,512.1000000,512.1000000,512.1000000
PPX-TDG,1,20220531,091500,513.0000000,513.0000000,513.0000000,513.0000000
PPX-TDG,1,20220531,091600,519.0000000,519.0000000,519.0000000,519.0000000
PPX-TDG,1,20220531,092400,513.0000000,513.0000000,512.1000000,512.1000000
PPX-TDG,1,20220531,094800,512.1000000,512.1000000,511.9000000,511.9000000
PPX-TDG,1,20220531,100400,508.0000000,508.0000000,507.5000000,507.5000000
PPX-TDG,1,20220531,100600,509.4000000,509.5000000,509.4000000,509.5000000
PPX-TDG,1,20220531,100800,508.9000000,508.9000000,508.9000000,508.9000000
PPX-TDG,1,20220531,100900,509.6000000,509.6000000,509.6000000,509.6000000
PPX-TDG,1,20220531,101100,509.6000000,509.6000000,509.6000000,509.6000000
PPX-TDG,1,20220531,101400,507.5000000,507.5000000,507.4000000,507.4000000
PPX-TDG,1,20220531,101600,506.6000000,507.0000000,506.6000000,507.0000000
PPX-TDG,1,20220531,101900,504.9000000,504.9000000,504.9000000,504.9000000
PPX-TDG,1,20220531,102000,504.6000000,504.6000000,504.6000000,504.6000000
PPX-TDG,1,20220531,102200,503.8000000,503.8000000,503.8000000,503.8000000
PPX-TDG,1,20220531,102500,503.7000000,503.7000000,503.7000000,503.7000000
PPX-TDG,1,20220531,102700,504.3000000,504.3000000,504.3000000,504.3000000
PPX-TDG,1,20220531,102800,504.9000000,504.9000000,504.9000000,504.9000000
PPX-TDG,1,20220531,103000,506.6000000,506.6000000,506.6000000,506.6000000
PPX-TDG,1,20220531,103100,505.6000000,505.6000000,505.6000000,505.6000000
PPX-TDG,1,20220531,103400,506.1000000,506.1000000,506.1000000,506.1000000
PPX-TDG,1,20220531,110200,505.5000000,505.5000000,505.5000000,505.5000000
PPX-TDG,1,20220531,115100,508.1000000,508.1000000,508.1000000,508.1000000
PPX-TDG,1,20220531,120600,509.6000000,509.6000000,509.6000000,509.6000000
PPX-TDG,1,20220531,121300,508.8000000,508.8000000,508.8000000,508.8000000
PPX-TDG,1,20220531,124700,504.5000000,504.5000000,504.5000000,504.5000000
PPX-TDG,1,20220531,132400,505.3000000,505.3000000,505.1000000,505.1000000
PPX-TDG,1,20220531,132500,505.3000000,505.3000000,505.3000000,505.3000000
PPX-TDG,1,20220531,132700,504.9000000,504.9000000,504.9000000,504.9000000
PPX-TDG,1,20220531,133000,504.8000000,504.8000000,504.8000000,504.8000000
PPX-TDG,1,20220531,135300,507.0000000,507.0000000,507.0000000,507.0000000
PPX-TDG,1,20220531,135700,506.4000000,506.5000000,506.4000000,506.5000000
PPX-TDG,1,20220531,140000,506.3000000,506.3000000,506.3000000,506.3000000
PPX-TDG,1,20220531,140500,506.7000000,506.7000000,506.7000000,506.7000000
PPX-TDG,1,20220531,141800,505.4000000,505.4000000,505.4000000,505.4000000
PPX-TDG,1,20220531,143500,504.1000000,504.1000000,504.1000000,504.1000000
PPX-TDG,1,20220531,143800,504.2000000,504.2000000,504.2000000,504.2000000
PPX-TDG,1,20220531,144000,504.1000000,504.1000000,504.1000000,504.1000000
PPX-TDG,1,20220531,144600,504.0000000,504.0000000,504.0000000,504.0000000
PPX-TDG,1,20220531,144900,504.5000000,504.5000000,504.5000000,504.5000000
PPX-TDG,1,20220531,145300,503.9000000,503.9000000,503.9000000,503.9000000
PPX-TDG,1,20220531,151600,503.8000000,503.8000000,503.8000000,503.8000000
PPX-TDG,1,20220531,152000,504.5000000,504.5000000,504.5000000,504.5000000
PPX-TDG,1,20220531,153200,503.8000000,503.8000000,503.8000000,503.8000000
PPX-TDG,1,20220531,160800,502.0000000,502.0000000,502.0000000,502.0000000
PPX-TDG,1,20220531,160900,501.2000000,501.2000000,501.2000000,501.2000000
PPX-TDG,1,20220531,161000,501.7000000,501.7000000,501.7000000,501.7000000
PPX-TDG,1,20220531,162600,502.3000000,502.3000000,502.3000000,502.3000000
PPX-TDG,1,20220531,164500,500.9000000,500.9000000,500.9000000,500.9000000
PPX-TDG,1,20220531,170700,502.5000000,502.5000000,502.5000000,502.5000000
PPX-TDG,1,20220531,171800,504.4000000,504.4000000,504.2000000,504.2000000
PPX-TDG,1,20220531,172200,505.4000000,505.4000000,505.4000000,505.4000000
PPX-TDG,1,20220531,172400,505.9000000,505.9000000,505.9000000,505.9000000
PPX-TDG,1,20220531,172600,505.6000000,505.6000000,505.6000000,505.6000000
PPX-TDG,1,20220531,175000,505.0000000,505.0000000,505.0000000,505.0000000
PPX-TDG,1,20220531,183800,509.5000000,509.5000000,509.5000000,509.5000000
PPX-TDG,1,20220531,183900,509.2000000,509.2000000,507.8000000,507.8000000
PPX-TDG,1,20220531,184000,507.1000000,507.1000000,507.1000000,507.1000000
PPX-TDG,1,20220531,184300,507.5000000,509.5000000,507.5000000,509.5000000
PPX-TDG,1,20220531,184900,509.0000000,509.0000000,509.0000000,509.0000000
PPX-TDG,1,20220531,185100,509.2000000,509.2000000,509.2000000,509.2000000
PPX-TDG,1,20220531,190400,510.1000000,510.1000000,510.1000000,510.1000000
PPX-TDG,1,20220531,190700,511.3000000,511.3000000,511.3000000,511.3000000
PPX-TDG,1,20220531,194400,512.0000000,512.0000000,512.0000000,512.0000000
PPX-TDG,1,20220531,200200,511.4000000,511.4000000,511.4000000,511.4000000
PPX-TDG,1,20220531,201700,510.0000000,510.0000000,510.0000000,510.0000000
PPX-TDG,1,20220531,203700,510.0000000,510.0000000,510.0000000,510.0000000
PPX-TDG,1,20220531,203800,509.1000000,509.1000000,506.1000000,506.1000000
PPX-TDG,1,20220531,203900,504.1000000,504.1000000,500.1000000,500.1000000
PPX-TDG,1,20220531,204000,501.9000000,501.9000000,501.9000000,501.9000000
PPX-TDG,1,20220531,204100,504.1000000,504.1000000,504.1000000,504.1000000
PPX-TDG,1,20220531,204200,505.8000000,505.8000000,505.8000000,505.8000000
PPX-TDG,1,20220531,204400,507.1000000,507.1000000,507.1000000,507.1000000
PPX-TDG,1,20220531,211900,508.9000000,508.9000000,508.9000000,508.9000000
PPX-TDG,1,20220531,212100,511.0000000,511.0000000,511.0000000,511.0000000
PPX-TDG,1,20220531,215400,509.0000000,509.0000000,509.0000000,509.0000000
PPX-TDG,1,20220531,220000,508.2000000,508.2000000,508.2000000,508.2000000
PPX-TDG,1,20220531,221700,510.2000000,510.2000000,510.2000000,510.2000000
PPX-TDG,1,20220531,230300,507.8000000,507.8000000,507.8000000,507.8000000
PPX-TDG,1,20220531,232700,507.8000000,507.8000000,507.8000000,507.8000000
PPX-TDG,1,20220601,090100,510.5000000,510.5000000,510.5000000,510.5000000
PPX-TDG,1,20220601,092700,510.8000000,510.8000000,510.8000000,510.8000000
PPX-TDG,1,20220601,092800,512.2000000,512.2000000,512.2000000,512.2000000
PPX-TDG,1,20220601,093900,512.0000000,512.0000000,512.0000000,512.0000000
PPX-TDG,1,20220601,094500,514.3000000,514.3000000,514.3000000,514.3000000
PPX-TDG,1,20220601,094800,514.7000000,514.7000000,514.7000000,514.7000000
PPX-TDG,1,20220601,095300,514.4000000,514.4000000,514.4000000,514.4000000
PPX-TDG,1,20220601,100300,509.2000000,509.2000000,509.2000000,509.2000000
PPX-TDG,1,20220601,101300,506.7000000,506.7000000,506.7000000,506.7000000
PPX-TDG,1,20220601,103100,507.3000000,507.3000000,507.3000000,507.3000000
PPX-TDG,1,20220601,103200,507.2000000,507.2000000,507.2000000,507.2000000
PPX-TDG,1,20220601,104400,507.3000000,507.3000000,507.3000000,507.3000000
PPX-TDG,1,20220601,104900,509.0000000,509.0000000,509.0000000,509.0000000
PPX-TDG,1,20220601,105000,509.1000000,509.1000000,509.1000000,509.1000000
PPX-TDG,1,20220601,113000,508.5000000,508.5000000,508.5000000,508.5000000
PPX-TDG,1,20220601,113800,510.9000000,510.9000000,510.9000000,510.9000000
PPX-TDG,1,20220601,120800,514.3000000,514.3000000,514.3000000,514.3000000
PPX-TDG,1,20220601,121100,514.1000000,514.1000000,514.1000000,514.1000000
PPX-TDG,1,20220601,121600,513.6000000,513.6000000,513.6000000,513.6000000
PPX-TDG,1,20220601,123700,513.8000000,513.8000000,513.8000000,513.8000000
PPX-TDG,1,20220601,124100,512.8000000,512.8000000,512.8000000,512.8000000
PPX-TDG,1,20220601,124800,512.2000000,512.3000000,512.2000000,512.3000000
PPX-TDG,1,20220601,125600,512.1000000,512.1000000,512.1000000,512.1000000
PPX-TDG,1,20220601,130700,509.9000000,509.9000000,509.9000000,509.9000000
PPX-TDG,1,20220601,130800,509.9000000,509.9000000,509.9000000,509.9000000
PPX-TDG,1,20220601,132200,510.0000000,510.0000000,510.0000000,510.0000000
PPX-TDG,1,20220601,132600,509.5000000,509.5000000,509.5000000,509.5000000
PPX-TDG,1,20220601,134000,509.7000000,509.7000000,509.7000000,509.7000000
PPX-TDG,1,20220601,135100,509.3000000,509.3000000,509.3000000,509.3000000
PPX-TDG,1,20220601,140600,509.8000000,509.8000000,509.8000000,509.8000000
PPX-TDG,1,20220601,145600,511.0000000,511.0000000,511.0000000,511.0000000
PPX-TDG,1,20220601,152100,512.7000000,512.7000000,512.7000000,512.7000000
PPX-TDG,1,20220601,153400,514.0000000,514.0000000,514.0000000,514.0000000
PPX-TDG,1,20220601,155800,516.6000000,516.6000000,516.6000000,516.6000000
PPX-TDG,1,20220601,160600,515.4000000,515.4000000,515.4000000,515.4000000
PPX-TDG,1,20220601,161700,516.3000000,516.3000000,516.3000000,516.3000000
PPX-TDG,1,20220601,162200,518.3000000,518.3000000,518.0000000,518.0000000
PPX-TDG,1,20220601,162800,518.1000000,518.1000000,518.1000000,518.1000000
PPX-TDG,1,20220601,163900,519.3000000,519.3000000,519.2000000,519.2000000
PPX-TDG,1,20220601,171000,512.6000000,512.6000000,512.6000000,512.6000000
PPX-TDG,1,20220601,173600,510.4000000,510.4000000,510.4000000,510.4000000
PPX-TDG,1,20220601,174600,513.2000000,513.2000000,513.2000000,513.2000000
PPX-TDG,1,20220601,175500,512.7000000,512.7000000,512.7000000,512.7000000
PPX-TDG,1,20220601,182100,510.4000000,510.5000000,510.4000000,510.5000000
PPX-TDG,1,20220601,190100,509.7000000,509.7000000,509.7000000,509.7000000
PPX-TDG,1,20220601,190600,508.7000000,508.7000000,508.7000000,508.7000000
PPX-TDG,1,20220601,191800,509.5000000,509.5000000,509.5000000,509.5000000
PPX-TDG,1,20220601,194200,508.9000000,508.9000000,508.9000000,508.9000000
PPX-TDG,1,20220601,194300,507.8000000,507.8000000,507.8000000,507.8000000
PPX-TDG,1,20220601,194400,508.6000000,508.6000000,508.6000000,508.6000000
PPX-TDG,1,20220601,195900,508.7000000,508.7000000,508.7000000,508.7000000
PPX-TDG,1,20220601,200800,508.3000000,508.3000000,508.3000000,508.3000000
PPX-TDG,1,20220601,202500,509.6000000,509.6000000,509.6000000,509.6000000
PPX-TDG,1,20220601,203700,510.1000000,511.0000000,510.1000000,511.0000000
PPX-TDG,1,20220601,215000,512.4000000,512.4000000,512.4000000,512.4000000
PPX-TDG,1,20220601,230300,510.4000000,510.4000000,510.4000000,510.4000000
PPX-TDG,1,20220601,232700,510.4000000,510.4000000,510.4000000,510.4000000
PPX-TDG,1,20220602,090100,510.2000000,510.2000000,510.2000000,510.2000000
PPX-TDG,1,20220602,091200,511.0000000,511.0000000,511.0000000,511.0000000
PPX-TDG,1,20220602,091600,511.8000000,511.8000000,511.8000000,511.8000000
PPX-TDG,1,20220602,101300,514.0000000,514.0000000,514.0000000,514.0000000
PPX-TDG,1,20220602,103100,516.4000000,516.4000000,516.4000000,516.4000000
PPX-TDG,1,20220602,105100,518.0000000,518.0000000,518.0000000,518.0000000
PPX-TDG,1,20220602,111000,517.0000000,517.0000000,517.0000000,517.0000000
PPX-TDG,1,20220602,113300,519.2000000,519.2000000,519.2000000,519.2000000
PPX-TDG,1,20220602,113800,518.8000000,518.8000000,518.8000000,518.8000000
PPX-TDG,1,20220602,115400,520.1000000,520.1000000,520.1000000,520.1000000
PPX-TDG,1,20220602,115500,519.3000000,519.3000000,519.3000000,519.3000000
PPX-TDG,1,20220602,120100,517.8000000,517.8000000,517.8000000,517.8000000
PPX-TDG,1,20220602,121500,519.0000000,519.0000000,519.0000000,519.0000000
PPX-TDG,1,20220602,121600,518.9000000,518.9000000,518.9000000,518.9000000
PPX-TDG,1,20220602,123900,519.4000000,519.4000000,519.4000000,519.4000000
PPX-TDG,1,20220602,124600,519.3000000,519.3000000,519.3000000,519.3000000
PPX-TDG,1,20220602,130500,517.2000000,517.2000000,517.2000000,517.2000000
PPX-TDG,1,20220602,133900,518.3000000,518.3000000,518.3000000,518.3000000
PPX-TDG,1,20220602,140700,518.5000000,518.5000000,518.5000000,518.5000000
PPX-TDG,1,20220602,144600,519.9000000,519.9000000,519.9000000,519.9000000
PPX-TDG,1,20220602,144700,519.9000000,519.9000000,519.9000000,519.9000000
PPX-TDG,1,20220602,145700,520.2000000,520.2000000,520.2000000,520.2000000
PPX-TDG,1,20220602,154400,522.7000000,522.7000000,522.7000000,522.7000000
PPX-TDG,1,20220602,154600,522.7000000,522.7000000,522.7000000,522.7000000
PPX-TDG,1,20220602,154700,522.6000000,522.6000000,522.6000000,522.6000000
PPX-TDG,1,20220602,155800,523.8000000,523.8000000,523.8000000,523.8000000
PPX-TDG,1,20220602,161300,522.4000000,522.4000000,522.4000000,522.4000000
PPX-TDG,1,20220602,161700,522.0000000,522.0000000,521.9000000,521.9000000
PPX-TDG,1,20220602,162200,522.6000000,522.6000000,522.6000000,522.6000000
PPX-TDG,1,20220602,163500,522.4000000,522.4000000,522.4000000,522.4000000
PPX-TDG,1,20220602,163900,522.5000000,522.5000000,522.5000000,522.5000000
PPX-TDG,1,20220602,165300,522.6000000,522.6000000,522.6000000,522.6000000
PPX-TDG,1,20220602,170600,522.1000000,522.1000000,522.1000000,522.1000000
PPX-TDG,1,20220602,172100,521.2000000,521.2000000,521.2000000,521.2000000
PPX-TDG,1,20220602,174200,521.1000000,521.1000000,521.1000000,521.1000000
PPX-TDG,1,20220602,183600,521.4000000,521.4000000,521.4000000,521.4000000
PPX-TDG,1,20220602,193100,523.1000000,523.1000000,523.1000000,523.1000000
PPX-TDG,1,20220602,193200,522.1000000,522.1000000,522.1000000,522.1000000
PPX-TDG,1,20220602,205300,522.1000000,522.1000000,522.1000000,522.1000000
PPX-TDG,1,20220602,210200,522.7000000,522.7000000,522.7000000,522.7000000
PPX-TDG,1,20220602,210500,523.7000000,523.7000000,523.7000000,523.7000000
PPX-TDG,1,20220602,210800,524.9000000,525.0000000,524.9000000,525.0000000
PPX-TDG,1,20220602,221800,526.0000000,526.0000000,526.0000000,526.0000000
PPX-TDG,1,20220602,224100,524.0000000,524.0000000,524.0000000,524.0000000
PPX-TDG,1,20220602,224800,526.0000000,526.0000000,526.0000000,526.0000000
PPX-TDG,1,20220602,225100,524.0000000,524.0000000,524.0000000,524.0000000
PPX-TDG,1,20220602,225600,526.0000000,526.0000000,526.0000000,526.0000000
PPX-TDG,1,20220602,230300,525.0000000,525.0000000,525.0000000,525.0000000
PPX-TDG,1,20220602,232700,525.0000000,525.0000000,525.0000000,525.0000000
PPX-TDG,1,20220603,090100,527.0000000,527.0000000,527.0000000,527.0000000
PPX-TDG,1,20220603,091100,524.8000000,524.8000000,524.6000000,524.6000000
PPX-TDG,1,20220603,094400,526.4000000,527.2000000,526.4000000,527.2000000
PPX-TDG,1,20220603,095300,525.2000000,525.2000000,525.2000000,525.2000000
PPX-TDG,1,20220603,100100,525.3000000,525.3000000,525.3000000,525.3000000
PPX-TDG,1,20220603,102200,521.6000000,521.6000000,521.6000000,521.6000000
PPX-TDG,1,20220603,103300,520.7000000,520.7000000,520.7000000,520.7000000
PPX-TDG,1,20220603,104900,522.2000000,522.2000000,522.2000000,522.2000000
PPX-TDG,1,20220603,110000,521.7000000,521.7000000,521.7000000,521.7000000
PPX-TDG,1,20220603,110700,522.1000000,522.1000000,522.1000000,522.1000000
PPX-TDG,1,20220603,110800,522.0000000,522.0000000,522.0000000,522.0000000
PPX-TDG,1,20220603,113500,523.6000000,523.6000000,523.6000000,523.6000000
PPX-TDG,1,20220603,114300,523.2000000,523.2000000,523.2000000,523.2000000
PPX-TDG,1,20220603,115900,522.5000000,522.5000000,522.5000000,522.5000000
PPX-TDG,1,20220603,120900,522.0000000,522.0000000,522.0000000,522.0000000
PPX-TDG,1,20220603,121700,520.8000000,520.8000000,520.8000000,520.8000000
PPX-TDG,1,20220603,123300,521.0000000,521.0000000,521.0000000,521.0000000
PPX-TDG,1,20220603,130700,523.6000000,523.6000000,523.6000000,523.6000000
PPX-TDG,1,20220603,134400,521.1000000,521.1000000,521.1000000,521.1000000
PPX-TDG,1,20220603,135300,521.6000000,521.6000000,521.6000000,521.6000000
PPX-TDG,1,20220603,135600,521.1000000,521.1000000,521.1000000,521.1000000
PPX-TDG,1,20220603,141000,520.0000000,520.0000000,520.0000000,520.0000000
PPX-TDG,1,20220603,145400,522.5000000,522.5000000,522.5000000,522.5000000
PPX-TDG,1,20220603,154100,524.0000000,524.0000000,524.0000000,524.0000000
PPX-TDG,1,20220603,160900,523.5000000,523.5000000,523.5000000,523.5000000
PPX-TDG,1,20220603,161200,522.8000000,522.8000000,522.8000000,522.8000000
PPX-TDG,1,20220603,162000,523.3000000,523.3000000,523.3000000,523.3000000
PPX-TDG,1,20220603,171000,522.2000000,522.2000000,522.2000000,522.2000000
PPX-TDG,1,20220603,180200,520.7000000,520.7000000,520.7000000,520.7000000
PPX-TDG,1,20220603,180400,520.4000000,520.4000000,520.4000000,520.4000000
PPX-TDG,1,20220603,183800,520.8000000,520.8000000,520.8000000,520.8000000
PPX-TDG,1,20220603,212100,521.6000000,521.6000000,521.6000000,521.6000000
PPX-TDG,1,20220603,212600,521.7000000,521.7000000,521.7000000,521.7000000
PPX-TDG,1,20220603,215500,521.9000000,521.9000000,521.9000000,521.9000000
PPX-TDG,1,20220603,220300,521.6000000,521.6000000,521.6000000,521.6000000
PPX-TDG,1,20220603,220700,521.7000000,521.7000000,521.7000000,521.7000000
PPX-TDG,1,20220603,222200,521.3000000,521.3000000,521.3000000,521.3000000
PPX-TDG,1,20220603,222800,522.5000000,522.5000000,522.5000000,522.5000000
PPX-TDG,1,20220603,230300,522.6000000,522.6000000,522.6000000,522.6000000
PPX-TDG,1,20220603,232700,522.6000000,522.6000000,522.6000000,522.6000000
PPX-TDG,1,20220606,090100,525.2000000,525.2000000,525.2000000,525.2000000
PPX-TDG,1,20220606,093200,526.1000000,526.1000000,526.1000000,526.1000000
PPX-TDG,1,20220606,100200,527.2000000,527.2000000,527.2000000,527.2000000
PPX-TDG,1,20220606,100500,530.4000000,530.4000000,530.4000000,530.4000000
PPX-TDG,1,20220606,100600,530.0000000,530.0000000,530.0000000,530.0000000
PPX-TDG,1,20220606,102300,528.3000000,528.3000000,528.3000000,528.3000000
PPX-TDG,1,20220606,111000,526.9000000,526.9000000,526.9000000,526.9000000
PPX-TDG,1,20220606,112500,525.2000000,525.2000000,525.2000000,525.2000000
PPX-TDG,1,20220606,114700,527.9000000,527.9000000,527.9000000,527.9000000
PPX-TDG,1,20220606,115500,527.1000000,527.1000000,527.1000000,527.1000000
PPX-TDG,1,20220606,115600,527.3000000,527.3000000,527.3000000,527.3000000
PPX-TDG,1,20220606,121700,527.1000000,527.1000000,527.1000000,527.1000000
PPX-TDG,1,20220606,121800,527.0000000,527.0000000,527.0000000,527.0000000
PPX-TDG,1,20220606,122200,527.7000000,527.7000000,527.7000000,527.7000000
PPX-TDG,1,20220606,122900,528.5000000,528.5000000,528.5000000,528.5000000
PPX-TDG,1,20220606,123500,528.0000000,528.0000000,528.0000000,528.0000000
PPX-TDG,1,20220606,132800,528.5000000,528.5000000,528.5000000,528.5000000
PPX-TDG,1,20220606,144400,527.5000000,527.5000000,527.5000000,527.5000000
PPX-TDG,1,20220606,150100,528.8000000,528.8000000,528.8000000,528.8000000
PPX-TDG,1,20220606,152900,530.2000000,530.2000000,530.2000000,530.2000000
PPX-TDG,1,20220606,153600,529.9000000,529.9000000,529.9000000,529.9000000
PPX-TDG,1,20220606,155700,529.9000000,529.9000000,529.9000000,529.9000000
PPX-TDG,1,20220606,161900,529.6000000,529.6000000,529.6000000,529.6000000
PPX-TDG,1,20220606,163500,529.6000000,529.6000000,529.6000000,529.6000000
PPX-TDG,1,20220606,164200,529.9000000,529.9000000,529.9000000,529.9000000
PPX-TDG,1,20220606,165500,530.0000000,530.0000000,530.0000000,530.0000000
PPX-TDG,1,20220606,172000,530.4000000,530.4000000,530.4000000,530.4000000
PPX-TDG,1,20220606,172100,530.3000000,530.3000000,530.3000000,530.3000000
PPX-TDG,1,20220606,173500,530.5000000,530.5000000,530.5000000,530.5000000
PPX-TDG,1,20220606,173700,530.3000000,530.3000000,530.3000000,530.3000000
PPX-TDG,1,20220606,174000,530.5000000,530.5000000,530.5000000,530.5000000
PPX-TDG,1,20220606,174600,529.9000000,529.9000000,529.9000000,529.9000000
PPX-TDG,1,20220606,175400,529.9000000,529.9000000,529.9000000,529.9000000
PPX-TDG,1,20220606,180900,529.2000000,529.2000000,529.2000000,529.2000000
PPX-TDG,1,20220606,181800,527.2000000,527.2000000,527.2000000,527.2000000
PPX-TDG,1,20220606,183900,526.7000000,526.7000000,526.7000000,526.7000000
PPX-TDG,1,20220606,184000,526.7000000,526.7000000,526.7000000,526.7000000
PPX-TDG,1,20220606,184100,526.8000000,526.8000000,526.8000000,526.8000000
PPX-TDG,1,20220606,190300,526.8000000,526.8000000,526.8000000,526.8000000
PPX-TDG,1,20220606,191100,526.8000000,526.8000000,526.8000000,526.8000000
PPX-TDG,1,20220606,191400,527.8000000,527.8000000,527.8000000,527.8000000
PPX-TDG,1,20220606,191500,527.8000000,527.8000000,527.8000000,527.8000000
PPX-TDG,1,20220606,192400,528.0000000,528.0000000,528.0000000,528.0000000
PPX-TDG,1,20220606,193400,527.8000000,527.8000000,527.8000000,527.8000000
PPX-TDG,1,20220606,194000,527.4000000,527.4000000,527.4000000,527.4000000
PPX-TDG,1,20220606,194400,526.9000000,526.9000000,526.9000000,526.9000000
PPX-TDG,1,20220606,195000,527.6000000,527.6000000,527.6000000,527.6000000
PPX-TDG,1,20220606,195400,526.9000000,526.9000000,526.9000000,526.9000000
PPX-TDG,1,20220606,195600,526.9000000,526.9000000,526.9000000,526.9000000
PPX-TDG,1,20220606,200500,526.9000000,526.9000000,526.9000000,526.9000000
PPX-TDG,1,20220606,201700,526.8000000,526.8000000,526.8000000,526.8000000
PPX-TDG,1,20220606,202300,526.9000000,526.9000000,526.9000000,526.9000000
PPX-TDG,1,20220606,210300,528.0000000,528.0000000,528.0000000,528.0000000
PPX-TDG,1,20220606,232700,528.0000000,528.0000000,528.0000000,528.0000000
PPX-TDG,1,20220607,090100,529.0000000,529.0000000,529.0000000,529.0000000
PPX-TDG,1,20220607,091700,526.9000000,526.9000000,526.9000000,526.9000000
PPX-TDG,1,20220607,091800,526.8000000,526.8000000,526.8000000,526.8000000
PPX-TDG,1,20220607,100500,523.2000000,523.2000000,523.2000000,523.2000000
PPX-TDG,1,20220607,102200,522.8000000,522.8000000,522.8000000,522.8000000
PPX-TDG,1,20220607,102300,521.0000000,521.0000000,521.0000000,521.0000000
PPX-TDG,1,20220607,103100,523.7000000,523.7000000,523.6000000,523.6000000
PPX-TDG,1,20220607,103600,522.4000000,522.4000000,522.4000000,522.4000000
PPX-TDG,1,20220607,121900,521.3000000,521.3000000,521.3000000,521.3000000
PPX-TDG,1,20220607,130800,521.8000000,521.8000000,521.8000000,521.8000000
PPX-TDG,1,20220607,131700,522.2000000,522.2000000,522.2000000,522.2000000
PPX-TDG,1,20220607,133700,522.6000000,522.6000000,522.6000000,522.6000000
PPX-TDG,1,20220607,140000,520.0000000,520.0000000,520.0000000,520.0000000
PPX-TDG,1,20220607,141400,518.7000000,518.7000000,518.7000000,518.7000000
PPX-TDG,1,20220607,150500,520.0000000,520.0000000,520.0000000,520.0000000
PPX-TDG,1,20220607,151100,520.1000000,520.1000000,520.1000000,520.1000000
PPX-TDG,1,20220607,152600,519.2000000,519.2000000,519.2000000,519.2000000
PPX-TDG,1,20220607,153000,518.8000000,518.8000000,518.8000000,518.8000000
PPX-TDG,1,20220607,162000,519.1000000,519.1000000,519.1000000,519.1000000
PPX-TDG,1,20220607,163300,518.9000000,518.9000000,518.9000000,518.9000000
